Category,Title,URL
Linux kernel,Kernel lockdown locked out — for now,https://lwn.net/Articles/751061/
Linux kernel,Kernel support for control-flow enforcement,https://lwn.net/Articles/758245/
Linux kernel,The return of the lockdown patches,https://lwn.net/Articles/784674/
Linux kernel,Control-flow integrity for the kernel,https://lwn.net/Articles/810077/
Linux kernel,Finer-grained kernel address-space layout randomization,https://lwn.net/Articles/812438/
Linux kernel,Challenges in protecting virtual machines from untrusted entities,https://lwn.net/Articles/838488/
Linux kernel,Patching until the COWs come home (part 1),https://lwn.net/Articles/849638/
Linux kernel,Patching until the COWs come home (part 2),https://lwn.net/Articles/849876/
Linux kernel,Intentionally buggy commits for fame—and papers,https://lwn.net/Articles/853717/
Linux kernel,Control-flow integrity in 5.13,https://lwn.net/Articles/856514/
Linux kernel,Handling argc==0 in the kernel,https://lwn.net/Articles/882799/
Linux kernel,Shadow stacks for user space,https://lwn.net/Articles/885220/
Linux kernel,User-space shadow stacks (maybe) for 6.4,https://lwn.net/Articles/926649/
Linux kernel,Shadow stacks for 64-bit Arm systems,https://lwn.net/Articles/940403/
Linux kernel,Kernel security reporting for distributions,https://lwn.net/Articles/941745/
Linux kernel,A turning point for CVE numbers,https://lwn.net/Articles/961978/
Linux kernel,Improving control-flow integrity for Linux on RISC-V,https://lwn.net/Articles/977720/
Linux kernel,May the FOLL_FORCE not be with you,https://lwn.net/Articles/983169/
Linux kernel,Increasing the range of address-space layout randomization,https://lwn.net/Articles/667790/
Linux kernel,When ELF notes reveal too much,https://lwn.net/Articles/962782/
Linux kernel,BPF for security—and chaos—in Kubernetes,https://lwn.net/Articles/790684/
Linux kernel,Reconsidering unprivileged BPF,https://lwn.net/Articles/796328/
Linux kernel,Kernel runtime security instrumentation,https://lwn.net/Articles/798157/
Linux kernel,Toward signed BPF programs,https://lwn.net/Articles/853489/
Linux kernel,Spectre revisits BPF,https://lwn.net/Articles/860597/
Linux kernel,Taming the BPF superpowers,https://lwn.net/Articles/870269/
Linux kernel,BPF and security,https://lwn.net/Articles/946389/
Linux kernel,Credential records,https://lwn.net/Articles/251469/
Linux kernel,Reconsidering Speck,https://lwn.net/Articles/761992/
Linux kernel,Adiantum: encryption for the low end,https://lwn.net/Articles/776721/
Linux kernel,Supporting PGP keys and signatures in the kernel,https://lwn.net/Articles/882426/
Linux kernel,Filesystem mounts in user namespaces,https://lwn.net/Articles/652468/
Linux kernel,Restricting pathname resolution with AT_NO_JUMPS,https://lwn.net/Articles/723057/
Linux kernel,Filesystem sandboxing with eBPF,https://lwn.net/Articles/803890/
Linux kernel,Two PaX features move toward the mainline,https://lwn.net/Articles/668876/
Linux kernel,Sigreturn-oriented programming and its mitigation,https://lwn.net/Articles/676803/
Linux kernel,Hardened usercopy,https://lwn.net/Articles/695991/
Linux kernel,Disallowing perf_event_open(),https://lwn.net/Articles/696216/
Linux kernel,State of the Kernel Self Protection Project,https://lwn.net/Articles/698827/
Linux kernel,The status of kernel hardening,https://lwn.net/Articles/705262/
Linux kernel,The bumpy road to reference-count protection in the kernel,https://lwn.net/Articles/706498/
Linux kernel,Randomizing structure layout,https://lwn.net/Articles/722293/
Linux kernel,"The ""rare write"" mechanism",https://lwn.net/Articles/724319/
Linux kernel,Hardened usercopy whitelisting,https://lwn.net/Articles/727322/
Linux kernel,A canary for timer-expiration functions,https://lwn.net/Articles/731082/
Linux kernel,What's the best way to prevent kernel pointer leaks?,https://lwn.net/Articles/735589/
Linux kernel,Restricting automatic kernel-module loading,https://lwn.net/Articles/740455/
Linux kernel,Preventing kernel-stack leaks,https://lwn.net/Articles/748642/
Linux kernel,"A ""runtime guard"" for the kernel",https://lwn.net/Articles/749707/
Linux kernel,Read-only dynamic data,https://lwn.net/Articles/750215/
Linux kernel,C considered dangerous,https://lwn.net/Articles/763641/
Linux kernel,Trying to get STACKLEAK into the kernel,https://lwn.net/Articles/764325/
Linux kernel,An end to implicit fall-throughs in the kernel,https://lwn.net/Articles/794944/
Linux kernel,Safer flexible arrays for the kernel,https://lwn.net/Articles/908817/
Linux kernel,Better handling of integer wraparound in the kernel,https://lwn.net/Articles/959189/
Linux kernel,Hardening the kernel against heap-spraying attacks,https://lwn.net/Articles/965837/
Linux kernel,Progress on toolchain security features,https://lwn.net/Articles/996344/
Linux kernel,LCA: How to improve Debian security,https://lwn.net/Articles/217870/
Linux kernel,Fixing CAP_SETPCAP,https://lwn.net/Articles/256519/
Linux kernel,Restricting root with per-process securebits,https://lwn.net/Articles/280279/
Linux kernel,Filesystem capabilities in Fedora 10,https://lwn.net/Articles/313838/
Linux kernel,Another Linux capabilities hole found,https://lwn.net/Articles/328572/
Linux kernel,Linux capabilities support for user namespaces,https://lwn.net/Articles/420624/
Linux kernel,Capabilities for loading network modules,https://lwn.net/Articles/430462/
Linux kernel,CAP_SYS_ADMIN: the new root,https://lwn.net/Articles/486306/
Linux kernel,Inheriting capabilities,https://lwn.net/Articles/632520/
Linux kernel,Namespaced file capabilities,https://lwn.net/Articles/726816/
Linux kernel,A crop of new capabilities,https://lwn.net/Articles/822362/
Linux kernel,Live patching for CPU vulnerabilities,https://lwn.net/Articles/775264/
Linux kernel,Loading modules from file descriptors,https://lwn.net/Articles/519010/
Linux kernel,A crypto module loading vulnerability,https://lwn.net/Articles/630762/
Linux kernel,Locking down module parameters,https://lwn.net/Articles/708179/
Linux kernel,Passive OS fingerprinting added to netfilter,https://lwn.net/Articles/336921/
Linux kernel,Unpredictable sequence numbers,https://lwn.net/Articles/455270/
Linux kernel,Inferring TCP sequence numbers,https://lwn.net/Articles/531090/
Linux kernel,"The TCP ""challenge ACK"" side channel",https://lwn.net/Articles/696868/
Linux kernel,The TCP SACK panic,https://lwn.net/Articles/791409/
Linux kernel,Fingerprinting systems with TCP source-port selection,https://lwn.net/Articles/910435/
Linux kernel,On entropy and randomness,https://lwn.net/Articles/261804/
Linux kernel,Linux ASLR vulnerabilities,https://lwn.net/Articles/330866/
Linux kernel,Random numbers for ASLR,https://lwn.net/Articles/332602/
Linux kernel,The search for truly random numbers in the kernel,https://lwn.net/Articles/567055/
Linux kernel,Random numbers from CPU execution time jitter,https://lwn.net/Articles/642166/
Linux kernel,Waiting for entropy,https://lwn.net/Articles/724643/
Linux kernel,Initializing the entropy pool using RDRAND and friends,https://lwn.net/Articles/760584/
Linux kernel,FIPS-compliant random numbers for the kernel,https://lwn.net/Articles/877607/
Linux kernel,Uniting the Linux random-number devices,https://lwn.net/Articles/884875/
Linux kernel,Pitchforks for RDSEED,https://lwn.net/Articles/961121/
Linux kernel,A RDRAND followup,https://lwn.net/Articles/963281/
Linux kernel,Checkpoint and restore for seccomp filters,https://lwn.net/Articles/658422/
Linux kernel,The inherent fragility of seccomp(),https://lwn.net/Articles/738694/
Linux kernel,Deferring seccomp decisions to user space,https://lwn.net/Articles/756233/
Linux kernel,"vDSO, 32-bit time, and seccomp",https://lwn.net/Articles/795128/
Linux kernel,Deep argument inspection for seccomp,https://lwn.net/Articles/799557/
Linux kernel,PostgreSQL considers seccomp() filters,https://lwn.net/Articles/800916/
Linux kernel,Seccomp and deep argument inspection,https://lwn.net/Articles/822256/
Linux kernel,Seccomp user-space notification and signals,https://lwn.net/Articles/851813/
Linux kernel,eBPF seccomp() filters,https://lwn.net/Articles/857228/
Linux kernel,System-call interception for unprivileged containers,https://lwn.net/Articles/899281/
Linux kernel,Trusting the hardware too much,https://lwn.net/Articles/479653/
Linux kernel,Filesystem fuzzing,https://lwn.net/Articles/637151/
Linux kernel,Fuzzing perf_events,https://lwn.net/Articles/653382/
Linux kernel,Software-tag-based KASAN,https://lwn.net/Articles/766768/
Linux kernel,Scrutinizing bugs found by syzbot,https://lwn.net/Articles/872649/
Linux kernel,Finding bugs with sanitizers,https://lwn.net/Articles/909245/
Linux kernel,New AT_ flags for restricting pathname lookup,https://lwn.net/Articles/767547/
Linux kernel,Restricting path name lookup with openat2(),https://lwn.net/Articles/796868/
Linux kernel,A kernel security hole,https://lwn.net/Articles/265381/
Linux kernel,Virtual private networks with WireGuard,https://lwn.net/Articles/748582/
Linux kernel,WireGuarding the mainline,https://lwn.net/Articles/761939/
Linux kernel,Zinc: a new kernel cryptography API,https://lwn.net/Articles/770750/
Linux kernel,Whither WireGuard?,https://lwn.net/Articles/783973/
Linux kernel,WireGuard and the crypto API,https://lwn.net/Articles/802376/
Linux kernel,Avoiding page reference-count overflows,https://lwn.net/Articles/786044/
Linux kernel,The Sequoia seq_file vulnerability,https://lwn.net/Articles/863729/
Linux malware,Linux malware: an incident and some solutions,https://lwn.net/Articles/367874/
Linux Security Modules (LSM),Stackable security modules,https://lwn.net/Articles/110432/
Linux Security Modules (LSM),Linux security non-modules and AppArmor,https://lwn.net/Articles/239962/
Linux Security Modules (LSM),Smack for simplified access control,https://lwn.net/Articles/244531/
Linux Security Modules (LSM),SMACK meets the One True Security Module,https://lwn.net/Articles/252562/
Linux Security Modules (LSM),The future of AppArmor,https://lwn.net/Articles/254740/
Linux Security Modules (LSM),LSM: loadable or static?,https://lwn.net/Articles/255650/
Linux Security Modules (LSM),Kernel-based malware scanning,https://lwn.net/Articles/260918/
Linux Security Modules (LSM),TOMOYO Linux and pathname-based security,https://lwn.net/Articles/277833/
Linux Security Modules (LSM),OLS: Smack for embedded devices,https://lwn.net/Articles/292291/
Linux Security Modules (LSM),Snet and the LSM API,https://lwn.net/Articles/316940/
Linux Security Modules (LSM),Restricting the network,https://lwn.net/Articles/368730/
Linux Security Modules (LSM),FBAC-LSM,https://lwn.net/Articles/369609/
Linux Security Modules (LSM),LSM stacking (again),https://lwn.net/Articles/393008/
Linux Security Modules (LSM),Pathname-based hooks for SELinux?,https://lwn.net/Articles/419161/
Linux Security Modules (LSM),Supporting multiple LSMs,https://lwn.net/Articles/426921/
Linux Security Modules (LSM),MeeGo rethinks privacy protection,https://lwn.net/Articles/438133/
Linux Security Modules (LSM),Seccomp: replacing security modules?,https://lwn.net/Articles/443099/
Linux Security Modules (LSM),LSS: LSM roundtable,https://lwn.net/Articles/458652/
Linux Security Modules (LSM),LSS: Security modules and RPM,https://lwn.net/Articles/518265/
Linux Security Modules (LSM),Another LSM stacking approach,https://lwn.net/Articles/518345/
Linux Security Modules (LSM),The return of loadable security modules?,https://lwn.net/Articles/526983/
Linux Security Modules (LSM),Talking Smack for Tizen security,https://lwn.net/Articles/552787/
Linux Security Modules (LSM),KPortReserve and the multi-LSM problem,https://lwn.net/Articles/563178/
Linux Security Modules (LSM),Two LSS talks,https://lwn.net/Articles/569861/
Linux Security Modules (LSM),Progress in security module stacking,https://lwn.net/Articles/635771/
Linux Security Modules (LSM),Writing your own security module,https://lwn.net/Articles/674949/
Linux Security Modules (LSM),The LoadPin security module,https://lwn.net/Articles/682302/
Linux Security Modules (LSM),"Safename: restricting ""dangerous"" file names",https://lwn.net/Articles/686789/
Linux Security Modules (LSM),Sandboxing with the Landlock security module,https://lwn.net/Articles/703876/
Linux Security Modules (LSM),"A ""runtime guard"" for the kernel",https://lwn.net/Articles/749707/
Linux Security Modules (LSM),The sidechannel LSM,https://lwn.net/Articles/763058/
Linux Security Modules (LSM),"XFS, LSM, and low-level management APIs",https://lwn.net/Articles/767398/
Linux Security Modules (LSM),Kernel runtime security instrumentation,https://lwn.net/Articles/798157/
Linux Security Modules (LSM),SGX and security modules,https://lwn.net/Articles/798748/
Linux Security Modules (LSM),LSM stacking and the future,https://lwn.net/Articles/804906/
Linux Security Modules (LSM),The integrity policy enforcement security module,https://lwn.net/Articles/817472/
Linux Security Modules (LSM),Handling brute force attacks in the kernel,https://lwn.net/Articles/849531/
Linux Security Modules (LSM),Landlock (finally) sets sail,https://lwn.net/Articles/859908/
Linux Security Modules (LSM),Still waiting for stackable security modules,https://lwn.net/Articles/912775/
Linux Security Modules (LSM),Adding system calls for Linux security modules,https://lwn.net/Articles/919059/
Mailing lists,Full Disclosure back in full,https://lwn.net/Articles/592644/
Malware,Infected Linux web servers pushing malware,https://lwn.net/Articles/550608/
Malware,Plug-and-play sanitization of USB thumb drives,https://lwn.net/Articles/626559/
Malware,Lenovo and Superfish,https://lwn.net/Articles/634658/
Meltdown and Spectre,Notes from the Intelpocalypse,https://lwn.net/Articles/742702/
Meltdown and Spectre,Addressing Meltdown and Spectre in the kernel,https://lwn.net/Articles/743265/
Meltdown and Spectre,A look at the handling of Meltdown and Spectre,https://lwn.net/Articles/743363/
Meltdown and Spectre,Meltdown/Spectre mitigation for 4.15 and beyond,https://lwn.net/Articles/744287/
Meltdown and Spectre,The effect of Meltdown and Spectre in our communities,https://lwn.net/Articles/745674/
Meltdown and Spectre,Meltdown and Spectre mitigations — a February update,https://lwn.net/Articles/746551/
Meltdown and Spectre,The strange story of the ARM Meltdown-fix backport,https://lwn.net/Articles/749217/
Meltdown and Spectre,Finding Spectre vulnerabilities with smatch,https://lwn.net/Articles/752408/
Meltdown and Spectre,Spectre V1 defense in GCC,https://lwn.net/Articles/759423/
Meltdown and Spectre,Meltdown strikes back: the L1 terminal fault vulnerability,https://lwn.net/Articles/762570/
Meltdown and Spectre,The sidechannel LSM,https://lwn.net/Articles/763058/
Meltdown and Spectre,Strengthening user-space Spectre v2 protection,https://lwn.net/Articles/764209/
Meltdown and Spectre,Toward better handling of hardware vulnerabilities,https://lwn.net/Articles/764593/
Meltdown and Spectre,Fighting Spectre with cache flushes,https://lwn.net/Articles/768418/
Meltdown and Spectre,Grand Schemozzle: Spectre continues to haunt,https://lwn.net/Articles/795637/
Meltdown and Spectre,Spectre revisits BPF,https://lwn.net/Articles/860597/
Memory safety,Rustls: memory safety for TLS,https://lwn.net/Articles/853712/
Mobile phones,Android's first vulnerability,https://lwn.net/Articles/305686/
Mobile phones,Android application security,https://lwn.net/Articles/317955/
Mobile phones,What lessons can be learned from the iPhone worms?,https://lwn.net/Articles/361327/
Mobile phones,GSM encryption crack made public,https://lwn.net/Articles/368861/
Mobile phones,FOSDEM'10: Maemo 6 platform security,https://lwn.net/Articles/373780/
Mobile phones,Remotely wiping mobile phones,https://lwn.net/Articles/404989/
Mobile phones,Questions about Android's security model,https://lwn.net/Articles/408812/
Mobile phones,Bluepot: A honeypot for Bluetooth attacks,https://lwn.net/Articles/428317/
Mobile phones,Guardian: Better privacy and security for Android,https://lwn.net/Articles/442380/
Mobile phones,Phones and permissions,https://lwn.net/Articles/445866/
Mobile phones,Password storage on Android devices,https://lwn.net/Articles/453892/
Mobile phones,App confinement for Ubuntu mobile devices,https://lwn.net/Articles/548181/
Mobile phones,Talking Smack for Tizen security,https://lwn.net/Articles/552787/
Mobile phones,Tizen content scanning and app obfuscation,https://lwn.net/Articles/553676/
Mobile phones,Subverting Android package verification,https://lwn.net/Articles/558257/
Mobile phones,CyanogenMod's incognito mode,https://lwn.net/Articles/560527/
Mobile phones,CyanogenMod Account: Remotely track or wipe phones,https://lwn.net/Articles/564082/
Mobile phones,Secure text messaging for CyanogenMod,https://lwn.net/Articles/576606/
Mobile phones,The Android AppOps vanishing act,https://lwn.net/Articles/577593/
Mobile phones,Apple and the US Department of Justice,https://lwn.net/Articles/662096/
Mobile phones,"Apple, iPhones, and encryption",https://lwn.net/Articles/680232/
Mobile phones,Eelo seeks to make a privacy-focused phone,https://lwn.net/Articles/743732/
Mobile phones,Felony PGP,https://lwn.net/Articles/696172/
Mobile phones,HTTPS interception in Nokia's mobile browser,https://lwn.net/Articles/533496/
MoinMoin,Distributions face the MoinMoin and Rails vulnerabilities,https://lwn.net/Articles/531929/
MySQL,MySQL flaw leaves some systems wide open,https://lwn.net/Articles/501741/
Namespaces,Linux capabilities support for user namespaces,https://lwn.net/Articles/420624/
Namespaces,Anatomy of a user namespaces vulnerability,https://lwn.net/Articles/543273/
Namespaces,Filesystem mounts in user namespaces,https://lwn.net/Articles/652468/
Namespaces,User namespaces + overlayfs = root privileges,https://lwn.net/Articles/671641/
Namespaces,Controlling access to user namespaces,https://lwn.net/Articles/673597/
Namespaces,Namespaced file capabilities,https://lwn.net/Articles/726816/
Network,Progress on Zinc (thus WireGuard),https://lwn.net/Articles/765965/
Networking,Unpredictable sequence numbers,https://lwn.net/Articles/455270/
Networking,Inferring TCP sequence numbers,https://lwn.net/Articles/531090/
Networking,GNU virtual private Ethernet,https://lwn.net/Articles/573952/
Networking,Kernel support for SYN packet fingerprinting,https://lwn.net/Articles/644906/
Networking,"The TCP ""challenge ACK"" side channel",https://lwn.net/Articles/696868/
Networking,The Tahoe secure filesystem,https://lwn.net/Articles/280483/
Networking,Decentralized storage with Camlistore,https://lwn.net/Articles/595746/
Networking,Hiding open ports with shimmer,https://lwn.net/Articles/264490/
Networking,"A proposal for ""silent"" port knocking",https://lwn.net/Articles/577164/
Networking,The TCP SACK panic,https://lwn.net/Articles/791409/
Networking,USB device authorization,https://lwn.net/Articles/241980/
Networking,Holes in the WiFi,https://lwn.net/Articles/856044/
Network Time Protocol (NTP),The leap second of doom,https://lwn.net/Articles/509207/
Network Time Protocol (NTP),Several vulnerabilities found in NTP,https://lwn.net/Articles/627607/
Network Time Protocol (NTP),A GPSD time warp,https://lwn.net/Articles/865044/
News,The top open-source security events in 2024,https://lwn.net/Articles/996955/
One Laptop Per Child (OLPC),Bitfrost: the OLPC security model,https://lwn.net/Articles/221052/
One Laptop Per Child (OLPC),OLPC's software update problem,https://lwn.net/Articles/240527/
OpenBSD,OpenBSD kernel address randomized link,https://lwn.net/Articles/727697/
OpenBSD,A return-oriented programming defense from OpenBSD,https://lwn.net/Articles/732201/
OpenBSD,OpenBSD's unveil(),https://lwn.net/Articles/767137/
OpenBSD,mimmutable() for OpenBSD,https://lwn.net/Articles/915640/
OpenBSD,OpenBSD system-call pinning,https://lwn.net/Articles/959562/
OpenOffice.org/LibreOffice,BadBunny?  Only if you invite it in,https://lwn.net/Articles/237962/
OpenOffice.org/LibreOffice,An odd vulnerability report for LibreOffice,https://lwn.net/Articles/461673/
OpenOffice.org/LibreOffice,OpenOffice and document encryption portability,https://lwn.net/Articles/488816/
OpenOffice.org/LibreOffice,OpenOffice and CVE-2015-1774,https://lwn.net/Articles/650411/
OpenOffice.org/LibreOffice,Apache OpenOffice and CVE-2016-1513,https://lwn.net/Articles/695562/
OpenOffice.org/LibreOffice,The odd saga of CVE-2012-5639,https://lwn.net/Articles/957219/
OpenSSH,OpenSSH bug falls through the cracks,https://lwn.net/Articles/277115/
OpenSSH,OpenSSH and keystroke timings,https://lwn.net/Articles/298833/
OpenSSH,SSH plaintext recovery vulnerability,https://lwn.net/Articles/307873/
OpenSSH,Crying wolf over OpenSSH,https://lwn.net/Articles/341315/
OpenSSH,Distributed brute force ssh attacks,https://lwn.net/Articles/357960/
OpenSSH,SSH: passwords or keys?,https://lwn.net/Articles/369703/
OpenSSH,"Trust, but verify",https://lwn.net/Articles/374805/
OpenSSH,What's new in OpenSSH 6.2,https://lwn.net/Articles/544640/
OpenSSH,What's new in OpenSSH 6.5 (and 6.6),https://lwn.net/Articles/590870/
OpenSSH,OpenSSH 6.7 will bring socket forwarding and more,https://lwn.net/Articles/609321/
OpenSSH,Host-key rotation and more in OpenSSH 6.8,https://lwn.net/Articles/637156/
OpenSSH,OpenSSH and the dangers of unused code,https://lwn.net/Articles/672465/
OpenSSH,Restricting SSH agent keys,https://lwn.net/Articles/880458/
OpenSSL,"Debian, OpenSSL, and a lack of cooperation",https://lwn.net/Articles/282038/
OpenSSL,Debian vulnerability has widespread effects,https://lwn.net/Articles/282230/
OpenSSL,OpenSSL and IPv6,https://lwn.net/Articles/486369/
OpenSSL,A new Dual EC DRBG flaw,https://lwn.net/Articles/578375/
OpenSSL,Heartbleed bug exposes OpenSSL installations,https://lwn.net/Articles/593809/
OpenSSL,OpenBSD and the latest OpenSSL bugs,https://lwn.net/Articles/601958/
OpenSSL,OpenSSL's new security policy,https://lwn.net/Articles/612015/
OpenSSL,OpenSSL after Heartbleed,https://lwn.net/Articles/702751/
OpenSSL,LibreSSL languishes on Linux,https://lwn.net/Articles/841664/
Organizations,oCERT and oss-security,https://lwn.net/Articles/284996/
Package repositories,Typosquatting in package repositories,https://lwn.net/Articles/694830/
Package repositories,"event-stream, npm, and trust",https://lwn.net/Articles/773121/
Package repositories,Further analysis of PyPI typosquatting,https://lwn.net/Articles/834078/
Package repositories,Adding auditing to pip,https://lwn.net/Articles/904197/
Password hashing,A hole in crypt_blowfish,https://lwn.net/Articles/448699/
Password hashing,Cracking the Ashley Madison passwords,https://lwn.net/Articles/661999/
Passwords,Enforcing password strength,https://lwn.net/Articles/462792/
Passwords,A Periodic Table of  password managers,https://lwn.net/Articles/466501/
Passwords,Shadow hardening,https://lwn.net/Articles/487620/
Passwords,Responsible disclosure in open source: The crypt() vulnerability,https://lwn.net/Articles/500444/
Passwords,MySQL flaw leaves some systems wide open,https://lwn.net/Articles/501741/
Passwords,The S-CRIB password scrambler,https://lwn.net/Articles/592070/
Passwords,"Fedora and ""strong"" passwords",https://lwn.net/Articles/631522/
Passwords,Fedora revisits password policies,https://lwn.net/Articles/639405/
Passwords,Reliably generating good passwords,https://lwn.net/Articles/713806/
Passwords,A look at password managers,https://lwn.net/Articles/714473/
Passwords,The case against password hashers,https://lwn.net/Articles/715090/
Passwords,"Adding a ""duress"" password with PAM Duress",https://lwn.net/Articles/867158/
Phishing,"Redirecting browser tabs via ""tabnabbing""",https://lwn.net/Articles/389372/
Phishing,Oxford blocks Google Docs as a phishing countermeasure,https://lwn.net/Articles/541630/
PHP,Debian and Suhosin,https://lwn.net/Articles/479716/
PHP,Scanning for PHP vulnerabilities with Pixy,https://lwn.net/Articles/239941/
Physical security,"""Evil Maid"" attack against disk encryption",https://lwn.net/Articles/359145/
Physical security,Attacking full-disk encryption with Inception,https://lwn.net/Articles/531920/
Physical security,"Thwarting the ""evil maid""",https://lwn.net/Articles/651021/
PostgreSQL,SE-PostgreSQL uses SELinux for database security,https://lwn.net/Articles/242087/
Privacy,Our devices are spilling our secrets,https://lwn.net/Articles/243567/
Privacy,Eavesdropping on Tor traffic,https://lwn.net/Articles/249388/
Privacy,Email privacy,https://lwn.net/Articles/257499/
Privacy,Another kind of cookie,https://lwn.net/Articles/304993/
Privacy,"GUADEC: Danny O'Brien on privacy, encryption, and the desktop",https://lwn.net/Articles/398545/
Privacy,Thwarting internet censors with Collage,https://lwn.net/Articles/403193/
Privacy,Private browsing: not so private?,https://lwn.net/Articles/406468/
Privacy,"Web tracking and ""Do Not Track""",https://lwn.net/Articles/424861/
Privacy,Developments in web tracking protection,https://lwn.net/Articles/439460/
Privacy,The Amnesic Incognito Live System: A live CD for anonymity,https://lwn.net/Articles/440279/
Privacy,Phantom: Decentralized anonymous networking,https://lwn.net/Articles/446623/
Privacy,"GNUnet adds VPN, direct wireless peering, and more",https://lwn.net/Articles/473187/
Privacy,LCA: Jacob Appelbaum on surveillance and censorship,https://lwn.net/Articles/477032/
Privacy,Tracking users,https://lwn.net/Articles/480052/
Privacy,The perils of desktop tracking,https://lwn.net/Articles/492873/
Privacy,The perils of big data,https://lwn.net/Articles/513362/
Privacy,Do Not Track Does Not Conquer,https://lwn.net/Articles/520047/
Privacy,Privacyfix,https://lwn.net/Articles/520918/
Privacy,Mozilla versus the cookie monster,https://lwn.net/Articles/555729/
Privacy,"NSA surveillance and ""foreigners""",https://lwn.net/Articles/559124/
Privacy,The Android AppOps vanishing act,https://lwn.net/Articles/577593/
Privacy,Tails reaches 1.0,https://lwn.net/Articles/596765/
Privacy,Privacy Badger gives teeth to Do Not Track,https://lwn.net/Articles/597487/
Privacy,"Matthew Garrett calls for the private, secure desktop",https://lwn.net/Articles/607047/
Privacy,Where to store your encrypted data,https://lwn.net/Articles/617370/
Privacy,Lenovo and Superfish,https://lwn.net/Articles/634658/
Privacy,"Encryption, the NSA, and the front door",https://lwn.net/Articles/641435/
Privacy,Speed and bandwidth improvements with Firefox Tracking Protection,https://lwn.net/Articles/646339/
Privacy,Privacy questions for Iceweasel,https://lwn.net/Articles/651348/
Privacy,Decentralization for the web,https://lwn.net/Articles/652580/
Privacy,Tor and library freedom,https://lwn.net/Articles/653335/
Privacy,Resisting the centralization of network infrastructure,https://lwn.net/Articles/697398/
Privacy,"CloudFlare, Tor, and eliminating CAPTCHAs",https://lwn.net/Articles/702399/
Privacy,Django debates user tracking,https://lwn.net/Articles/707443/
Privacy,Guarding personally identifiable information,https://lwn.net/Articles/724672/
Privacy,Steps toward a privacy-preserving phone,https://lwn.net/Articles/735597/
Privacy,Eelo seeks to make a privacy-focused phone,https://lwn.net/Articles/743732/
Privacy,Recent improvements to Tor,https://lwn.net/Articles/750312/
Privacy,"Fedora, UUIDs, and user tracking",https://lwn.net/Articles/776327/
Privacy,"Browsers, web sites, and user tracking",https://lwn.net/Articles/811532/
Privacy,The future for general-purpose computing,https://lwn.net/Articles/839397/
Privacy,"PureOS: freedom, privacy, and security",https://lwn.net/Articles/841105/
Privacy,A replacement for third-party cookies?,https://lwn.net/Articles/855318/
Privacy,"Mozilla Rally: trading privacy for the ""public good""",https://lwn.net/Articles/861379/
Privacy,"Scanning ""private"" content",https://lwn.net/Articles/865756/
Privacy,Rollercoaster: group messaging for mix networks,https://lwn.net/Articles/876239/
Privacy,"Goodbye FLoC, hello Topics",https://lwn.net/Articles/882607/
Privacy,Divvi Up: privacy-respecting telemetry aggregation,https://lwn.net/Articles/983843/
Programming languages,Trojan Source: tricks (no treats) with Unicode,https://lwn.net/Articles/874951/
Python,Reviving Python restricted mode,https://lwn.net/Articles/321872/
Python,Python adopts SipHash,https://lwn.net/Articles/574761/
Python,"Python, SSL/TLS certificates and default validation",https://lwn.net/Articles/582065/
Python,The state of crypto in Python,https://lwn.net/Articles/595790/
Python,Backporting network security enhancements from Python 3.4,https://lwn.net/Articles/607067/
Python,Python decides for certificate validation,https://lwn.net/Articles/611243/
Python,Protecting Python package downloads,https://lwn.net/Articles/629426/
Python,Python and crypto-strength random numbers by default,https://lwn.net/Articles/657269/
Python,A Python secrets module,https://lwn.net/Articles/659643/
Python,Fallout from the Python certificate verification change,https://lwn.net/Articles/666353/
Python,Python's os.urandom() in the absence of entropy,https://lwn.net/Articles/693189/
Python,A unified TLS API for Python,https://lwn.net/Articles/711897/
Python,Python ssl module update,https://lwn.net/Articles/724209/
Python,Remote imports for Python?,https://lwn.net/Articles/732194/
Python,Python security transparency,https://lwn.net/Articles/732951/
Python,Further analysis of PyPI typosquatting,https://lwn.net/Articles/834078/
Python,"Python cryptography, Rust, and Gentoo",https://lwn.net/Articles/845535/
Python,A pair of Python vulnerabilities,https://lwn.net/Articles/846847/
Python,Trojan Source and Python,https://lwn.net/Articles/875964/
Python,Adding auditing to pip,https://lwn.net/Articles/904197/
Python,A Python security fix breaks (some) bignums,https://lwn.net/Articles/907572/
Python,PyTorch and the PyPI supply chain,https://lwn.net/Articles/919588/
Python,Insecurity and Python pickles,https://lwn.net/Articles/964392/
Python,Python PGP proposal poses packaging puzzles,https://lwn.net/Articles/993787/
Race conditions,Exploiting races in system call wrappers,https://lwn.net/Articles/245630/
Race conditions,Exploiting symlinks and tmpfiles,https://lwn.net/Articles/250468/
Race conditions,"Symbolic links in ""sticky"" directories",https://lwn.net/Articles/390323/
Race conditions,"Seunshare, /tmp directories, and the ""sticky"" bit",https://lwn.net/Articles/430327/
Race conditions,Fixing the symlink race problem,https://lwn.net/Articles/472071/
Race conditions,A vulnerability in Git,https://lwn.net/Articles/848935/
Random number generation,On entropy and randomness,https://lwn.net/Articles/261804/
Random number generation,The dangers of weak random numbers,https://lwn.net/Articles/270091/
Random number generation,"Debian, OpenSSL, and a lack of cooperation",https://lwn.net/Articles/282038/
Random number generation,Debian vulnerability has widespread effects,https://lwn.net/Articles/282230/
Random number generation,Linux ASLR vulnerabilities,https://lwn.net/Articles/330866/
